# 
# Header Description:
# 
# Version: v3.10.3 (24097-osmdroid), Manufacturer: OnePlus, Model: PHB110, GNSS HW Year: 2018, Platform: 13, API Level: 33 
# 
# Raw GNSS measurements format:
#   Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# Location fix format:
#   Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation
# 
# Navigation message format:
#   Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# NMEA format (for [NMEA sentence] format see https://en.wikipedia.org/wiki/NMEA_0183):
#   NMEA,[NMEA sentence],(UTC)TimeInMs
# 
# GnssAntennaInfo format (https://developer.android.com/reference/android/location/GnssAntennaInfo):
#   GnssAntennaInfo,CarrierFrequencyMHz,PhaseCenterOffsetXOffsetMm,PhaseCenterOffsetXOffsetUncertaintyMm,PhaseCenterOffsetYOffsetMm,PhaseCenterOffsetYOffsetUncertaintyMm,PhaseCenterOffsetZOffsetMm,PhaseCenterOffsetZOffsetUncertaintyMm,PhaseCenterVariationCorrectionsArray,PhaseCenterVariationCorrectionUncertaintiesArray,PhaseCenterVariationCorrectionsDeltaPhi,PhaseCenterVariationCorrectionsDeltaTheta,SignalGainCorrectionsArray,SignalGainCorrectionUncertaintiesArray,SignalGainCorrectionsDeltaPhi,SignalGainCorrectionsDeltaTheta
# 
# GnssStatus format (https://developer.android.com/reference/android/location/GnssStatus):
#   Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# Orientation sensor format (https://developer.android.com/reference/android/hardware/SensorEvent#values):
#   OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,2,0.0,16399,567237343872030,17,31.6,513.9407348632812,2.9091992378234863,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,28.0,0.0,0.0,,,C,153858487761649
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,3,0.0,16399,567237341661260,31,27.3,-425.6298522949219,0.6919999718666077,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,23.7,0.0,0.0,,,C,153858487856493
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,7,0.0,16399,567237348915221,31,27.5,319.75994873046875,0.6934999823570251,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,23.9,0.0,0.0,,,C,153858487886649
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,8,0.0,16399,567237338346963,17,31.8,390.03485107421875,2.3158183097839355,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,28.2,0.0,0.0,,,C,153858487911701
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,14,0.0,16399,567237345326999,46,23.6,-457.8465576171875,1.8389999866485596,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,20.0,0.0,0.0,,,C,153858487936389
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,17,0.0,16399,567237343958067,24,29.1,-127.33001708984375,1.256765365600586,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,25.5,0.0,0.0,,,C,153858487960243
Raw,153858487,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,19,0.0,16399,567237337904212,40,25.2,-340.78741455078125,0.7879999876022339,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,21.599999999999998,0.0,0.0,,,C,153858487991545
Raw,153858488,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,21,0.0,16399,567237341864147,24,29.1,637.4446411132812,4.114170074462891,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,25.5,0.0,0.0,,,C,153858488017170
Raw,153858488,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,22,0.0,16399,567237339554066,17,32.1,-457.2091064453125,0.6050000190734863,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,28.5,0.0,0.0,,,C,153858488040764
Raw,153858488,104090470000000,18,0.0,-1384850346948301739,-0.30525779724121094,113.13037248328328,-10.52690077344292,11.072000752201536,12,30,0.0,16399,567237347884769,27,28.2,-23.61544418334961,0.6330000162124634,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.69,24.599999999999998,0.0,0.0,,,C,153858488062482
